date,temp_mean_c,temp_max_c,temp_min_c,humidity_pct,wind_speed_ms,solar_radiation_kwh_m2,ward_id,ward_name
2022-01-01,24.9,31.0,20.7,68,10.9,16.3,1,A
2022-01-01,24.9,31.0,20.7,68,10.9,16.3,2,B
2022-01-01,24.9,31.0,20.7,68,10.9,16.3,3,C
2022-01-01,24.9,31.0,20.7,68,10.9,16.3,4,D
2022-01-01,24.9,31.0,20.7,68,10.9,16.3,5,E
2022-01-01,24.9,31.0,20.7,68,10.9,16.3,6,F_South
2022-01-01,24.9,31.0,20.7,68,10.9,16.3,7,F_North
2022-01-01,24.9,31.0,20.7,68,10.9,16.3,8,G_South
2022-01-01,24.9,31.0,20.7,68,10.9,16.3,9,G_North
2022-01-01,24.8,31.3,20.4,64,10.7,16.21,10,H_West
2022-01-01,24.8,31.3,20.4,64,10.7,16.21,11,H_East
2022-01-01,24.8,31.3,20.4,64,10.7,16.21,12,K_West
2022-01-01,24.8,31.3,20.4,64,10.7,16.21,13,K_East
2022-01-01,24.8,31.3,20.4,64,10.7,16.21,14,L
2022-01-01,24.8,31.3,20.4,64,10.7,16.21,15,M_West
2022-01-01,24.9,31.0,20.7,68,10.9,16.3,16,M_East
2022-01-01,24.9,32.5,19.1,63,8.4,15.96,17,N
2022-01-01,24.6,31.1,20.4,65,11.0,16.08,18,P_South
2022-01-01,24.6,31.1,20.4,65,11.0,16.08,19,P_North
2022-01-01,24.9,31.0,21.2,64,12.0,15.94,20,R_South
2022-01-01,24.9,31.0,21.2,64,12.0,15.94,21,R_Central
2022-01-01,24.9,31.0,21.2,64,12.0,15.94,22,R_North
2022-01-01,24.7,32.2,19.3,63,8.6,15.88,23,S
2022-01-01,24.7,32.2,19.3,63,8.6,15.88,24,T
2022-01-02,24.9,30.0,21.1,68,9.3,16.35,1,A
2022-01-02,24.9,30.0,21.1,68,9.3,16.35,2,B
2022-01-02,24.9,30.0,21.1,68,9.3,16.35,3,C
2022-01-02,24.9,30.1,21.2,68,9.3,16.35,4,D
2022-01-02,24.9,30.1,21.2,68,9.3,16.35,5,E
2022-01-02,24.9,30.1,21.2,68,9.3,16.35,6,F_South
2022-01-02,24.9,30.1,21.2,68,9.3,16.35,7,F_North
2022-01-02,24.9,30.1,21.2,68,9.3,16.35,8,G_South
2022-01-02,24.9,30.1,21.2,68,9.3,16.35,9,G_North
2022-01-02,24.8,30.6,20.5,65,9.2,16.38,10,H_West
2022-01-02,24.8,30.6,20.5,65,9.2,16.38,11,H_East
2022-01-02,24.8,30.6,20.5,65,9.2,16.38,12,K_West
2022-01-02,24.8,30.6,20.5,65,9.2,16.38,13,K_East
2022-01-02,24.8,30.6,20.5,65,9.2,16.38,14,L
2022-01-02,24.8,30.6,20.5,65,9.2,16.38,15,M_West
2022-01-02,24.9,30.1,21.2,68,9.3,16.35,16,M_East
2022-01-02,24.9,32.0,19.4,64,8.0,15.97,17,N
2022-01-02,24.6,30.4,20.5,66,9.3,16.32,18,P_South
2022-01-02,24.6,30.4,20.5,66,9.3,16.32,19,P_North
2022-01-02,24.7,30.0,21.2,65,9.7,16.2,20,R_South
2022-01-02,24.7,30.0,21.2,65,9.7,16.2,21,R_Central
2022-01-02,24.7,30.0,21.2,65,9.7,16.2,22,R_North
2022-01-02,24.7,31.8,19.5,64,8.2,16.0,23,S
2022-01-02,24.7,31.8,19.5,64,8.2,16.0,24,T
2022-01-03,25.0,30.3,21.7,71,8.8,16.19,1,A
2022-01-03,24.9,30.3,21.7,71,8.8,16.19,2,B
2022-01-03,25.0,30.3,21.7,71,8.8,16.19,3,C
2022-01-03,25.0,30.4,21.7,71,8.8,16.19,4,D
2022-01-03,25.0,30.4,21.7,71,8.8,16.19,5,E
2022-01-03,25.0,30.4,21.7,71,8.8,16.19,6,F_South
2022-01-03,25.0,30.4,21.7,71,8.8,16.19,7,F_North
2022-01-03,25.0,30.4,21.7,71,8.8,16.19,8,G_South
2022-01-03,25.0,30.4,21.7,71,8.8,16.19,9,G_North
2022-01-03,25.0,30.9,21.4,68,9.0,15.9,10,H_West
2022-01-03,25.0,30.9,21.4,68,9.0,15.9,11,H_East
2022-01-03,25.0,30.9,21.4,68,9.0,15.9,12,K_West
2022-01-03,25.0,30.9,21.4,68,9.0,15.9,13,K_East
2022-01-03,25.0,30.9,21.4,68,9.0,15.9,14,L
2022-01-03,25.0,30.9,21.4,68,9.0,15.9,15,M_West
2022-01-03,25.0,30.4,21.7,71,8.8,16.19,16,M_East
2022-01-03,25.2,32.5,20.7,66,8.1,15.63,17,N
2022-01-03,24.9,30.8,21.1,68,9.3,15.49,18,P_South
2022-01-03,24.9,30.8,21.1,68,9.3,15.49,19,P_North
2022-01-03,25.0,30.7,21.3,68,9.7,15.07,20,R_South
2022-01-03,25.0,30.7,21.3,68,9.7,15.07,21,R_Central
2022-01-03,25.0,30.7,21.3,68,9.7,15.07,22,R_North
2022-01-03,25.0,32.4,20.7,66,8.3,15.49,23,S
2022-01-03,25.0,32.4,20.7,66,8.3,15.49,24,T
2022-01-04,24.9,30.9,21.1,74,8.3,16.62,1,A
2022-01-04,24.9,30.9,21.1,74,8.3,16.62,2,B
2022-01-04,24.9,30.9,21.1,74,8.3,16.62,3,C
2022-01-04,24.9,31.0,21.1,74,8.3,16.62,4,D
2022-01-04,24.9,31.0,21.1,74,8.3,16.62,5,E
2022-01-04,24.9,31.0,21.1,74,8.3,16.62,6,F_South
2022-01-04,24.9,31.0,21.1,74,8.3,16.62,7,F_North
2022-01-04,24.9,31.0,21.1,74,8.3,16.62,8,G_South
2022-01-04,24.9,31.0,21.1,74,8.3,16.62,9,G_North
2022-01-04,24.7,31.3,20.4,73,8.6,16.61,10,H_West
2022-01-04,24.7,31.3,20.4,73,8.6,16.61,11,H_East
2022-01-04,24.7,31.3,20.4,73,8.6,16.61,12,K_West
2022-01-04,24.7,31.3,20.4,73,8.6,16.61,13,K_East
2022-01-04,24.7,31.3,20.4,73,8.6,16.61,14,L
2022-01-04,24.7,31.3,20.4,73,8.6,16.61,15,M_West
2022-01-04,24.9,31.0,21.1,74,8.3,16.62,16,M_East
2022-01-04,25.2,32.9,19.8,70,7.3,16.56,17,N
2022-01-04,24.5,30.9,20.1,73,8.9,16.58,18,P_South
2022-01-04,24.5,30.9,20.1,73,8.9,16.58,19,P_North
2022-01-04,24.6,30.6,20.4,73,8.8,16.51,20,R_South
2022-01-04,24.6,30.6,20.4,73,8.8,16.51,21,R_Central
2022-01-04,24.6,30.6,20.4,73,8.8,16.51,22,R_North
2022-01-04,24.8,32.5,19.5,70,7.4,16.54,23,S
2022-01-04,24.8,32.5,19.5,70,7.4,16.54,24,T
2022-01-05,24.3,27.8,21.0,80,8.2,16.53,1,A
2022-01-05,24.3,27.8,21.0,80,8.2,16.53,2,B
2022-01-05,24.3,27.8,21.0,80,8.2,16.53,3,C
2022-01-05,24.3,27.8,21.0,80,8.2,16.53,4,D
2022-01-05,24.3,27.8,21.0,80,8.2,16.53,5,E
2022-01-05,24.3,27.8,21.0,80,8.2,16.53,6,F_South
2022-01-05,24.3,27.8,21.0,80,8.2,16.53,7,F_North
2022-01-05,24.3,27.8,21.0,80,8.2,16.53,8,G_South
2022-01-05,24.3,27.8,21.0,80,8.2,16.53,9,G_North
2022-01-05,24.1,28.5,20.4,80,8.0,16.56,10,H_West
2022-01-05,24.1,28.5,20.4,80,8.0,16.56,11,H_East
2022-01-05,24.1,28.5,20.4,80,8.0,16.56,12,K_West
2022-01-05,24.1,28.5,20.4,80,8.0,16.56,13,K_East
2022-01-05,24.1,28.5,20.4,80,8.0,16.56,14,L
2022-01-05,24.1,28.5,20.4,80,8.0,16.56,15,M_West
2022-01-05,24.3,27.8,21.0,80,8.2,16.53,16,M_East
2022-01-05,24.7,30.3,20.3,78,6.2,16.47,17,N
2022-01-05,23.9,28.5,20.3,80,8.1,16.55,18,P_South
2022-01-05,23.9,28.5,20.3,80,8.1,16.55,19,P_North
2022-01-05,24.0,28.2,20.7,80,8.1,16.47,20,R_South
2022-01-05,24.0,28.2,20.7,80,8.1,16.47,21,R_Central
2022-01-05,24.0,28.2,20.7,80,8.1,16.47,22,R_North
2022-01-05,24.3,30.3,19.2,77,6.4,16.52,23,S
2022-01-05,24.3,30.3,19.2,77,6.4,16.52,24,T
2022-01-06,23.7,27.5,20.9,81,9.7,16.43,1,A
2022-01-06,23.7,27.5,20.9,81,9.7,16.43,2,B
2022-01-06,23.7,27.5,20.9,81,9.7,16.43,3,C
2022-01-06,23.8,27.6,21.0,81,9.7,16.43,4,D
2022-01-06,23.8,27.6,21.0,81,9.7,16.43,5,E
2022-01-06,23.7,27.6,21.0,81,9.7,16.43,6,F_South
2022-01-06,23.7,27.6,21.0,81,9.7,16.43,7,F_North
2022-01-06,23.7,27.6,21.0,81,9.7,16.43,8,G_South
2022-01-06,23.7,27.6,21.0,81,9.7,16.43,9,G_North
2022-01-06,23.5,27.9,20.5,80,9.3,16.38,10,H_West
2022-01-06,23.5,27.9,20.5,80,9.3,16.38,11,H_East
2022-01-06,23.5,27.9,20.5,80,9.3,16.38,12,K_West
2022-01-06,23.5,27.9,20.5,80,9.3,16.38,13,K_East
2022-01-06,23.5,27.9,20.5,80,9.3,16.38,14,L
2022-01-06,23.5,27.9,20.5,80,9.3,16.38,15,M_West
2022-01-06,23.7,27.6,21.0,81,9.7,16.43,16,M_East
2022-01-06,23.6,29.4,19.5,80,8.2,16.25,17,N
2022-01-06,23.4,27.7,20.4,80,9.5,16.31,18,P_South
2022-01-06,23.4,27.7,20.4,80,9.5,16.31,19,P_North
2022-01-06,23.5,27.5,20.6,80,9.9,16.23,20,R_South
2022-01-06,23.5,27.5,20.6,80,9.9,16.23,21,R_Central
2022-01-06,23.5,27.5,20.6,80,9.9,16.23,22,R_North
2022-01-06,23.3,29.3,19.6,79,7.8,16.19,23,S
2022-01-06,23.3,29.3,19.6,79,7.8,16.19,24,T
2022-01-07,23.4,26.7,19.7,80,7.4,15.79,1,A
2022-01-07,23.3,26.7,19.7,80,7.4,15.79,2,B
2022-01-07,23.4,26.7,19.7,80,7.4,15.79,3,C
2022-01-07,23.4,26.7,19.7,80,7.4,15.79,4,D
2022-01-07,23.4,26.7,19.7,80,7.4,15.79,5,E
2022-01-07,23.4,26.7,19.7,80,7.4,15.79,6,F_South
2022-01-07,23.4,26.7,19.7,80,7.4,15.79,7,F_North
2022-01-07,23.4,26.7,19.7,80,7.4,15.79,8,G_South
2022-01-07,23.4,26.7,19.7,80,7.4,15.79,9,G_North
2022-01-07,23.2,27.4,19.6,79,7.0,15.75,10,H_West
2022-01-07,23.2,27.4,19.6,79,7.0,15.75,11,H_East
2022-01-07,23.2,27.4,19.6,79,7.0,15.75,12,K_West
2022-01-07,23.2,27.4,19.6,79,7.0,15.75,13,K_East
2022-01-07,23.2,27.4,19.6,79,7.0,15.75,14,L
2022-01-07,23.2,27.4,19.6,79,7.0,15.75,15,M_West
2022-01-07,23.4,26.7,19.7,80,7.4,15.79,16,M_East
2022-01-07,23.2,28.8,18.7,79,7.2,15.63,17,N
2022-01-07,23.0,27.4,19.6,79,7.1,15.65,18,P_South
2022-01-07,23.0,27.4,19.6,79,7.1,15.65,19,P_North
2022-01-07,23.1,27.3,19.3,79,7.6,15.47,20,R_South
2022-01-07,23.1,27.3,19.3,79,7.6,15.47,21,R_Central
2022-01-07,23.1,27.3,19.3,79,7.6,15.47,22,R_North
2022-01-07,22.9,29.0,18.2,78,7.0,15.6,23,S
2022-01-07,22.9,29.0,18.2,78,7.0,15.6,24,T
2022-01-08,22.6,24.2,21.4,86,7.3,10.01,1,A
2022-01-08,22.5,24.2,21.4,86,7.3,10.01,2,B
2022-01-08,22.6,24.2,21.4,86,7.3,10.01,3,C
2022-01-08,22.6,24.3,21.4,86,7.3,10.01,4,D
2022-01-08,22.6,24.3,21.4,86,7.3,10.01,5,E
2022-01-08,22.6,24.3,21.4,86,7.3,10.01,6,F_South
2022-01-08,22.6,24.3,21.4,86,7.3,10.01,7,F_North
2022-01-08,22.6,24.3,21.4,86,7.3,10.01,8,G_South
2022-01-08,22.6,24.3,21.4,86,7.3,10.01,9,G_North
2022-01-08,22.5,24.5,21.0,85,7.3,10.49,10,H_West
2022-01-08,22.5,24.5,21.0,85,7.3,10.49,11,H_East
2022-01-08,22.5,24.5,21.0,85,7.3,10.49,12,K_West
2022-01-08,22.5,24.5,21.0,85,7.3,10.49,13,K_East
2022-01-08,22.5,24.5,21.0,85,7.3,10.49,14,L
2022-01-08,22.5,24.5,21.0,85,7.3,10.49,15,M_West
2022-01-08,22.6,24.3,21.4,86,7.3,10.01,16,M_East
2022-01-08,22.0,24.6,20.1,87,5.7,9.83,17,N
2022-01-08,22.4,24.7,20.7,85,8.0,10.89,18,P_South
2022-01-08,22.4,24.7,20.7,85,8.0,10.89,19,P_North
2022-01-08,22.4,24.8,20.7,84,8.7,11.21,20,R_South
2022-01-08,22.4,24.8,20.7,84,8.7,11.21,21,R_Central
2022-01-08,22.4,24.8,20.7,84,8.7,11.21,22,R_North
2022-01-08,22.0,25.2,19.8,86,5.3,10.42,23,S
2022-01-08,22.0,25.2,19.8,86,5.3,10.42,24,T
2022-01-09,22.0,25.4,19.6,60,15.5,17.4,1,A
2022-01-09,22.0,25.4,19.6,60,15.5,17.4,2,B
2022-01-09,22.0,25.4,19.6,60,15.5,17.4,3,C
2022-01-09,22.0,25.4,19.6,60,15.5,17.4,4,D
2022-01-09,22.0,25.4,19.6,60,15.5,17.4,5,E
2022-01-09,22.0,25.4,19.6,60,15.5,17.4,6,F_South
2022-01-09,22.0,25.4,19.6,60,15.5,17.4,7,F_North
2022-01-09,22.0,25.4,19.6,60,15.5,17.4,8,G_South
2022-01-09,22.0,25.4,19.6,60,15.5,17.4,9,G_North
2022-01-09,21.7,25.4,18.8,58,14.9,17.46,10,H_West
2022-01-09,21.7,25.4,18.8,58,14.9,17.46,11,H_East
2022-01-09,21.7,25.4,18.8,58,14.9,17.46,12,K_West
2022-01-09,21.7,25.4,18.8,58,14.9,17.46,13,K_East
2022-01-09,21.7,25.4,18.8,58,14.9,17.46,14,L
2022-01-09,21.7,25.4,18.8,58,14.9,17.46,15,M_West
2022-01-09,22.0,25.4,19.6,60,15.5,17.4,16,M_East
2022-01-09,21.3,26.5,16.5,62,10.3,17.36,17,N
2022-01-09,21.5,25.2,18.6,57,15.4,17.51,18,P_South
2022-01-09,21.5,25.2,18.6,57,15.4,17.51,19,P_North
2022-01-09,21.4,25.1,18.6,56,16.2,17.51,20,R_South
2022-01-09,21.4,25.1,18.6,56,16.2,17.51,21,R_Central
2022-01-09,21.4,25.1,18.6,56,16.2,17.51,22,R_North
2022-01-09,21.2,26.6,17.0,57,10.4,17.43,23,S
2022-01-09,21.2,26.6,17.0,57,10.4,17.43,24,T
2022-01-10,20.1,24.1,17.1,58,14.2,17.95,1,A
2022-01-10,20.0,24.1,17.1,58,14.2,17.95,2,B
2022-01-10,20.1,24.1,17.1,58,14.2,17.95,3,C
2022-01-10,20.1,24.2,17.1,58,14.2,17.95,4,D
2022-01-10,20.1,24.2,17.1,58,14.2,17.95,5,E
2022-01-10,20.1,24.2,17.1,58,14.2,17.95,6,F_South
2022-01-10,20.1,24.2,17.1,58,14.2,17.95,7,F_North
2022-01-10,20.1,24.2,17.1,58,14.2,17.95,8,G_South
2022-01-10,20.1,24.2,17.1,58,14.2,17.95,9,G_North
2022-01-10,19.6,24.3,16.0,57,13.6,17.98,10,H_West
2022-01-10,19.6,24.3,16.0,57,13.6,17.98,11,H_East
2022-01-10,19.6,24.3,16.0,57,13.6,17.98,12,K_West
2022-01-10,19.6,24.3,16.0,57,13.6,17.98,13,K_East
2022-01-10,19.6,24.3,16.0,57,13.6,17.98,14,L
2022-01-10,19.6,24.3,16.0,57,13.6,17.98,15,M_West
2022-01-10,20.1,24.2,17.1,58,14.2,17.95,16,M_East
2022-01-10,18.6,25.5,13.3,63,10.6,17.9,17,N
2022-01-10,19.6,24.1,16.2,56,14.6,17.99,18,P_South
2022-01-10,19.6,24.1,16.2,56,14.6,17.99,19,P_North
2022-01-10,19.6,24.0,16.2,57,15.8,17.95,20,R_South
2022-01-10,19.6,24.0,16.2,57,15.8,17.95,21,R_Central
2022-01-10,19.6,24.0,16.2,57,15.8,17.95,22,R_North
2022-01-10,18.8,25.7,13.6,57,10.3,17.94,23,S
2022-01-10,18.8,25.7,13.6,57,10.3,17.94,24,T
2022-01-11,20.0,24.1,15.9,73,8.8,17.71,1,A
2022-01-11,20.0,24.1,15.9,73,8.8,17.71,2,B
2022-01-11,20.0,24.1,15.9,73,8.8,17.71,3,C
2022-01-11,20.1,24.2,16.0,73,8.8,17.71,4,D
2022-01-11,20.1,24.2,16.0,73,8.8,17.71,5,E
2022-01-11,20.0,24.2,16.0,73,8.8,17.71,6,F_South
2022-01-11,20.0,24.2,16.0,73,8.8,17.71,7,F_North
2022-01-11,20.0,24.2,16.0,73,8.8,17.71,8,G_South
2022-01-11,20.0,24.2,16.0,73,8.8,17.71,9,G_North
2022-01-11,19.6,24.5,14.8,72,8.7,17.68,10,H_West
2022-01-11,19.6,24.5,14.8,72,8.7,17.68,11,H_East
2022-01-11,19.6,24.5,14.8,72,8.7,17.68,12,K_West
2022-01-11,19.6,24.5,14.8,72,8.7,17.68,13,K_East
2022-01-11,19.6,24.5,14.8,72,8.7,17.68,14,L
2022-01-11,19.6,24.5,14.8,72,8.7,17.68,15,M_West
2022-01-11,20.0,24.2,16.0,73,8.8,17.71,16,M_East
2022-01-11,19.7,25.8,14.0,72,6.7,17.57,17,N
2022-01-11,19.6,24.6,14.3,72,8.7,17.63,18,P_South
2022-01-11,19.6,24.6,14.3,72,8.7,17.63,19,P_North
2022-01-11,19.8,24.4,14.5,72,9.1,17.55,20,R_South
2022-01-11,19.8,24.4,14.5,72,9.1,17.55,21,R_Central
2022-01-11,19.8,24.4,14.5,72,9.1,17.55,22,R_North
2022-01-11,19.8,26.2,13.7,70,6.7,17.56,23,S
2022-01-11,19.8,26.2,13.7,70,6.7,17.56,24,T
2022-01-12,21.0,24.6,17.5,70,12.6,17.63,1,A
2022-01-12,21.0,24.6,17.5,70,12.6,17.63,2,B
2022-01-12,21.0,24.6,17.5,70,12.6,17.63,3,C
2022-01-12,21.0,24.7,17.5,70,12.6,17.63,4,D
2022-01-12,21.0,24.7,17.5,70,12.6,17.63,5,E
2022-01-12,21.0,24.7,17.5,70,12.6,17.63,6,F_South
2022-01-12,21.0,24.7,17.5,70,12.6,17.63,7,F_North
2022-01-12,21.0,24.7,17.5,70,12.6,17.63,8,G_South
2022-01-12,21.0,24.7,17.5,70,12.6,17.63,9,G_North
2022-01-12,20.7,25.1,16.4,68,12.1,17.64,10,H_West
2022-01-12,20.7,25.1,16.4,68,12.1,17.64,11,H_East
2022-01-12,20.7,25.1,16.4,68,12.1,17.64,12,K_West
2022-01-12,20.7,25.1,16.4,68,12.1,17.64,13,K_East
2022-01-12,20.7,25.1,16.4,68,12.1,17.64,14,L
2022-01-12,20.7,25.1,16.4,68,12.1,17.64,15,M_West
2022-01-12,21.0,24.7,17.5,70,12.6,17.63,16,M_East
2022-01-12,20.0,26.5,14.4,72,9.6,17.5,17,N
2022-01-12,20.7,25.1,16.4,67,13.0,17.63,18,P_South
2022-01-12,20.7,25.1,16.4,67,13.0,17.63,19,P_North
2022-01-12,20.7,25.0,16.6,68,14.2,17.58,20,R_South
2022-01-12,20.7,25.0,16.6,68,14.2,17.58,21,R_Central
2022-01-12,20.7,25.0,16.6,68,14.2,17.58,22,R_North
2022-01-12,20.3,26.9,14.0,68,9.5,17.55,23,S
2022-01-12,20.3,26.9,14.0,68,9.5,17.55,24,T
2022-01-13,21.0,25.3,16.9,74,7.8,17.1,1,A
2022-01-13,20.9,25.3,16.9,74,7.8,17.1,2,B
2022-01-13,21.0,25.3,16.9,74,7.8,17.1,3,C
2022-01-13,21.0,25.4,17.0,74,7.8,17.1,4,D
2022-01-13,21.0,25.4,17.0,74,7.8,17.1,5,E
2022-01-13,21.0,25.4,17.0,74,7.8,17.1,6,F_South
2022-01-13,21.0,25.4,17.0,74,7.8,17.1,7,F_North
2022-01-13,21.0,25.4,17.0,74,7.8,17.1,8,G_South
2022-01-13,21.0,25.4,17.0,74,7.8,17.1,9,G_North
2022-01-13,20.6,25.9,15.7,72,7.5,17.13,10,H_West
2022-01-13,20.6,25.9,15.7,72,7.5,17.13,11,H_East
2022-01-13,20.6,25.9,15.7,72,7.5,17.13,12,K_West
2022-01-13,20.6,25.9,15.7,72,7.5,17.13,13,K_East
2022-01-13,20.6,25.9,15.7,72,7.5,17.13,14,L
2022-01-13,20.6,25.9,15.7,72,7.5,17.13,15,M_West
2022-01-13,21.0,25.4,17.0,74,7.8,17.1,16,M_East
2022-01-13,20.6,27.2,14.2,74,7.0,16.61,17,N
2022-01-13,20.6,25.9,15.4,71,8.5,17.12,18,P_South
2022-01-13,20.6,25.9,15.4,71,8.5,17.12,19,P_North
2022-01-13,20.8,25.8,15.8,71,9.6,17.09,20,R_South
2022-01-13,20.8,25.8,15.8,71,9.6,17.09,21,R_Central
2022-01-13,20.8,25.8,15.8,71,9.6,17.09,22,R_North
2022-01-13,20.4,27.5,14.0,72,7.4,16.67,23,S
2022-01-13,20.4,27.5,14.0,72,7.4,16.67,24,T
2022-01-14,21.8,25.4,18.1,77,8.9,17.09,1,A
2022-01-14,21.8,25.4,18.1,77,8.9,17.09,2,B
2022-01-14,21.8,25.4,18.1,77,8.9,17.09,3,C
2022-01-14,21.8,25.5,18.1,77,8.9,17.09,4,D
2022-01-14,21.9,25.5,18.1,77,8.9,17.09,5,E
2022-01-14,21.8,25.5,18.1,77,8.9,17.09,6,F_South
2022-01-14,21.8,25.5,18.1,77,8.9,17.09,7,F_North
2022-01-14,21.8,25.5,18.1,77,8.9,17.09,8,G_South
2022-01-14,21.8,25.5,18.1,77,8.9,17.09,9,G_North
2022-01-14,21.4,25.8,17.2,76,9.3,16.98,10,H_West
2022-01-14,21.4,25.8,17.2,76,9.3,16.98,11,H_East
2022-01-14,21.4,25.8,17.2,76,9.3,16.98,12,K_West
2022-01-14,21.4,25.8,17.2,76,9.3,16.98,13,K_East
2022-01-14,21.4,25.8,17.2,76,9.3,16.98,14,L
2022-01-14,21.4,25.8,17.2,76,9.3,16.98,15,M_West
2022-01-14,21.8,25.5,18.1,77,8.9,17.09,16,M_East
2022-01-14,21.8,27.2,16.7,74,6.9,16.55,17,N
2022-01-14,21.3,26.1,17.1,76,9.7,16.78,18,P_South
2022-01-14,21.3,26.1,17.1,76,9.7,16.78,19,P_North
2022-01-14,21.4,26.0,17.5,76,9.8,16.55,20,R_South
2022-01-14,21.4,26.0,17.5,76,9.8,16.55,21,R_Central
2022-01-14,21.4,26.0,17.5,76,9.8,16.55,22,R_North
2022-01-14,21.4,27.7,15.9,73,7.7,16.5,23,S
2022-01-14,21.4,27.7,15.9,73,7.7,16.5,24,T
2022-01-15,22.7,28.6,18.6,70,11.7,17.62,1,A
2022-01-15,22.7,28.6,18.6,70,11.7,17.62,2,B
2022-01-15,22.7,28.6,18.6,70,11.7,17.62,3,C
2022-01-15,22.7,28.6,18.7,70,11.7,17.62,4,D
2022-01-15,22.7,28.6,18.7,70,11.7,17.62,5,E
2022-01-15,22.7,28.6,18.7,70,11.7,17.62,6,F_South
2022-01-15,22.7,28.6,18.7,70,11.7,17.62,7,F_North
2022-01-15,22.7,28.6,18.7,70,11.7,17.62,8,G_South
2022-01-15,22.7,28.6,18.7,70,11.7,17.62,9,G_North
2022-01-15,22.5,28.8,18.1,67,11.3,17.67,10,H_West
2022-01-15,22.5,28.8,18.1,67,11.3,17.67,11,H_East
2022-01-15,22.5,28.8,18.1,67,11.3,17.67,12,K_West
2022-01-15,22.5,28.8,18.1,67,11.3,17.67,13,K_East
2022-01-15,22.5,28.8,18.1,67,11.3,17.67,14,L
2022-01-15,22.5,28.8,18.1,67,11.3,17.67,15,M_West
2022-01-15,22.7,28.6,18.7,70,11.7,17.62,16,M_East
2022-01-15,22.6,30.1,16.3,67,9.9,17.52,17,N
2022-01-15,22.6,28.9,18.3,66,12.4,17.68,18,P_South
2022-01-15,22.6,28.9,18.3,66,12.4,17.68,19,P_North
2022-01-15,22.9,29.0,19.1,65,13.9,17.62,20,R_South
2022-01-15,22.9,29.0,19.1,65,13.9,17.62,21,R_Central
2022-01-15,22.9,29.0,19.1,65,13.9,17.62,22,R_North
2022-01-15,22.6,30.0,17.2,65,10.2,17.58,23,S
2022-01-15,22.6,30.0,17.2,65,10.2,17.58,24,T
2022-01-16,24.2,31.2,19.5,62,11.9,17.77,1,A
2022-01-16,24.2,31.2,19.5,62,11.9,17.77,2,B
2022-01-16,24.2,31.2,19.5,62,11.9,17.77,3,C
2022-01-16,24.3,31.2,19.5,62,11.9,17.77,4,D
2022-01-16,24.3,31.2,19.5,62,11.9,17.77,5,E
2022-01-16,24.2,31.2,19.5,62,11.9,17.77,6,F_South
2022-01-16,24.2,31.2,19.5,62,11.9,17.77,7,F_North
2022-01-16,24.2,31.2,19.5,62,11.9,17.77,8,G_South
2022-01-16,24.2,31.2,19.5,62,11.9,17.77,9,G_North
2022-01-16,24.0,31.4,19.1,59,11.7,17.75,10,H_West
2022-01-16,24.0,31.4,19.1,59,11.7,17.75,11,H_East
2022-01-16,24.0,31.4,19.1,59,11.7,17.75,12,K_West
2022-01-16,24.0,31.4,19.1,59,11.7,17.75,13,K_East
2022-01-16,24.0,31.4,19.1,59,11.7,17.75,14,L
2022-01-16,24.0,31.4,19.1,59,11.7,17.75,15,M_West
2022-01-16,24.2,31.2,19.5,62,11.9,17.77,16,M_East
2022-01-16,24.1,32.2,17.7,59,9.5,17.67,17,N
2022-01-16,24.1,31.3,19.6,59,12.4,17.72,18,P_South
2022-01-16,24.1,31.3,19.6,59,12.4,17.72,19,P_North
2022-01-16,24.3,31.3,20.3,58,13.3,17.68,20,R_South
2022-01-16,24.3,31.3,20.3,58,13.3,17.68,21,R_Central
2022-01-16,24.3,31.3,20.3,58,13.3,17.68,22,R_North
2022-01-16,24.3,32.2,18.7,56,10.1,17.63,23,S
2022-01-16,24.3,32.2,18.7,56,10.1,17.63,24,T
2022-01-17,24.6,30.4,20.4,67,10.7,16.39,1,A
2022-01-17,24.6,30.4,20.4,67,10.7,16.39,2,B
2022-01-17,24.6,30.4,20.4,67,10.7,16.39,3,C
2022-01-17,24.6,30.4,20.5,67,10.7,16.39,4,D
2022-01-17,24.6,30.4,20.5,67,10.7,16.39,5,E
2022-01-17,24.6,30.4,20.5,67,10.7,16.39,6,F_South
2022-01-17,24.6,30.4,20.5,67,10.7,16.39,7,F_North
2022-01-17,24.6,30.4,20.5,67,10.7,16.39,8,G_South
2022-01-17,24.6,30.4,20.5,67,10.7,16.39,9,G_North
2022-01-17,24.5,30.7,20.3,65,10.2,16.18,10,H_West
2022-01-17,24.5,30.7,20.3,65,10.2,16.18,11,H_East
2022-01-17,24.5,30.7,20.3,65,10.2,16.18,12,K_West
2022-01-17,24.5,30.7,20.3,65,10.2,16.18,13,K_East
2022-01-17,24.5,30.7,20.3,65,10.2,16.18,14,L
2022-01-17,24.5,30.7,20.3,65,10.2,16.18,15,M_West
2022-01-17,24.6,30.4,20.5,67,10.7,16.39,16,M_East
2022-01-17,24.6,32.3,18.8,63,8.9,15.96,17,N
2022-01-17,24.4,30.5,20.5,64,10.6,15.9,18,P_South
2022-01-17,24.4,30.5,20.5,64,10.6,15.9,19,P_North
2022-01-17,24.6,30.4,21.0,64,11.3,15.64,20,R_South
2022-01-17,24.6,30.4,21.0,64,11.3,15.64,21,R_Central
2022-01-17,24.6,30.4,21.0,64,11.3,15.64,22,R_North
